Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Nucleus: Area µm^2	Nucleus: Length µm	Nucleus: Circularity	Nucleus: Solidity	Nucleus: Max diameter µm	Nucleus: Min diameter µm	Cell: Area µm^2	Cell: Length µm	Cell: Circularity	Cell: Solidity	Cell: Max diameter µm	Cell: Min diameter µm	Nucleus/Cell area ratio	Hematoxylin: Nucleus: Mean	Hematoxylin: Nucleus: Median	Hematoxylin: Nucleus: Min	Hematoxylin: Nucleus: Max	Hematoxylin: Nucleus: Std.Dev.	Hematoxylin: Cytoplasm: Mean	Hematoxylin: Cytoplasm: Median	Hematoxylin: Cytoplasm: Min	Hematoxylin: Cytoplasm: Max	Hematoxylin: Cytoplasm: Std.Dev.	Hematoxylin: Membrane: Mean	Hematoxylin: Membrane: Median	Hematoxylin: Membrane: Min	Hematoxylin: Membrane: Max	Hematoxylin: Membrane: Std.Dev.	Hematoxylin: Cell: Mean	Hematoxylin: Cell: Median	Hematoxylin: Cell: Min	Hematoxylin: Cell: Max	Hematoxylin: Cell: Std.Dev.	Eosin: Nucleus: Mean	Eosin: Nucleus: Median	Eosin: Nucleus: Min	Eosin: Nucleus: Max	Eosin: Nucleus: Std.Dev.	Eosin: Cytoplasm: Mean	Eosin: Cytoplasm: Median	Eosin: Cytoplasm: Min	Eosin: Cytoplasm: Max	Eosin: Cytoplasm: Std.Dev.	Eosin: Membrane: Mean	Eosin: Membrane: Median	Eosin: Membrane: Min	Eosin: Membrane: Max	Eosin: Membrane: Std.Dev.	Eosin: Cell: Mean	Eosin: Cell: Median	Eosin: Cell: Min	Eosin: Cell: Max	Eosin: Cell: Std.Dev.
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	350.21	1471.4	0.853	45.326	24.7776	0.9278	1	9.0157	6.4656	101.9044	37.1491	0.9279	1	13.5227	9.7	0.4448	0.6059	0.5732	0.0552	2.0035	0.2582	0.1958	0.1852	-0.0669	0.6685	0.1162	0.1828	0.1867	-0.0669	0.3804	0.1038	0.3831	0.2944	-0.0669	2.0035	0.2819	0.2688	0.2704	-0.3228	0.628	0.1464	0.2472	0.2484	-0.0226	0.4608	0.0726	0.2341	0.2282	0.098	0.4457	0.0688	0.2571	0.2562	-0.3228	0.628	0.1128
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	373.15	1472	0.7927	32.6852	21.169	0.9166	1	7.6604	5.7798	73.5413	31.7522	0.9166	1	11.4884	8.6699	0.4444	0.7303	0.7559	0.1351	1.4562	0.2687	0.2105	0.1563	-0.0711	1.1533	0.2197	0.1117	0.1042	-0.0711	0.4436	0.1288	0.4463	0.4266	-0.0711	1.4562	0.3551	0.3268	0.3124	-0.0533	0.6952	0.1333	0.2568	0.2351	-0.0021	0.7558	0.1398	0.2784	0.2472	0.0046	0.7558	0.1453	0.2886	0.286	-0.0533	0.7558	0.1411
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	603.73	1472.9	0.5853	28.3576	23.9114	0.6233	0.9767	10.5022	3.5861	65.3023	35.75	0.6421	1	15.7532	5.3771	0.4342	0.8406	0.7811	0.041	3.5671	0.5709	0.2229	0.1607	-0.0797	1.0084	0.1939	0.1718	0.1178	-0.0195	0.6339	0.1503	0.4927	0.3556	-0.0797	3.5671	0.507	0.3289	0.2942	-1.1567	2.2228	0.3991	0.2307	0.2276	0.0076	0.4501	0.1015	0.2114	0.2102	0.0076	0.4318	0.1017	0.2736	0.2511	-1.1567	2.2228	0.2782
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	298.65	1475.6	0.5296	45.9166	27.1671	0.7818	1	11.3927	5.1008	75.2944	34.1828	0.8098	0.9894	13.5184	7.6503	0.6099	0.6278	0.6034	0.0126	1.7758	0.3181	0.315	0.2847	-0.0154	1.075	0.187	0.3008	0.3004	0.0675	0.6682	0.1443	0.5052	0.441	-0.0154	1.7758	0.3137	0.2237	0.1927	-0.5868	1.1928	0.1981	0.2283	0.2227	-0.0054	0.4454	0.078	0.2409	0.2257	0.0854	0.4454	0.0748	0.2255	0.2133	-0.5868	1.1928	0.1618
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	590.86	1474.9	0.616	20.517	18.7972	0.7297	1	8.024	3.4615	45.7236	27.9211	0.737	1	11.667	5.1945	0.4487	0.7429	0.6461	0.0889	3.8117	0.4799	0.2078	0.123	-0.0616	0.9592	0.2221	0.1088	0.0878	-0.0616	0.5976	0.1201	0.4489	0.3819	-0.0616	3.8117	0.4487	0.4469	0.3376	-1.6388	2.217	0.4768	0.2224	0.2179	-0.0792	0.8079	0.1135	0.2117	0.2059	0.0761	0.4647	0.0757	0.3236	0.2563	-1.6388	2.217	0.3483
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1083.9	1206.9	0.6265	14.7344	14.1771	0.9212	1	4.949	3.9358	33.1403	21.2622	0.9212	1	7.4226	5.9016	0.4446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	862.78	1207	0.785	23.9342	17.8643	0.9425	1	6.0916	5.0434	53.2862	26.6799	0.9407	1	9.1223	7.3834	0.4492	1.2498	1.2223	0.213	3.2423	0.5493	0.5169	0.4443	0.0462	1.8358	0.3005	0.3942	0.4151	0.1162	0.6033	0.1102	0.8589	0.7203	0.0462	3.2423	0.5677	0.4133	0.3536	-1.2415	2.1324	0.545	0.3691	0.3757	-0.1632	0.65	0.1196	0.3843	0.3724	0.2315	0.65	0.0901	0.3897	0.3699	-1.2415	2.1324	0.382
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	846.05	1208.3	0.5433	22.5104	17.6083	0.9123	1	6.4519	4.5249	48.9327	25.9209	0.9152	1	9.256	6.7881	0.46	0.5699	0.5862	0.2026	1.0088	0.19	0.6427	0.6558	0.1759	1.3324	0.2376	0.5792	0.5576	0.2693	0.9308	0.181	0.6091	0.623	0.1759	1.3324	0.2194	0.3537	0.3471	0.0148	0.8471	0.1389	0.3532	0.3473	0.0457	0.6823	0.1277	0.3662	0.3688	0.1194	0.6428	0.1138	0.3534	0.3473	0.0148	0.8471	0.1326
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	872.14	1211.1	0.7817	26.9718	19.2217	0.9174	1	7.1614	5.0495	57.1848	28.5153	0.8838	0.9869	10.7189	7.3407	0.4717	1.0525	1.0201	0.4193	2.5512	0.2985	0.5002	0.4499	-0.0248	1.6139	0.2961	0.3611	0.385	-0.0248	0.7747	0.1771	0.7666	0.7829	-0.0248	2.5512	0.4056	0.5317	0.4844	-0.7775	2.22	0.4044	0.3345	0.3546	-0.4604	0.8233	0.1633	0.3434	0.3499	0.1049	0.6142	0.1117	0.4296	0.3932	-0.7775	2.22	0.3194
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	676.05	1213.8	0.6361	21.2619	17.2274	0.9003	1	6.3425	4.418	46.5249	25.6485	0.8887	1	9.5161	6.6254	0.457	0.8891	0.8784	0.1474	1.9947	0.4452	0.3964	0.2647	-0.0041	3.2105	0.4276	0.2176	0.195	-0.0041	0.4578	0.1234	0.6177	0.4468	-0.0041	3.2105	0.4991	0.383	0.3456	-0.0076	1.2935	0.2443	0.2597	0.2963	-0.5706	0.7748	0.1937	0.2873	0.282	0.0092	0.7748	0.1646	0.3151	0.3192	-0.5706	1.2935	0.2258
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	878.02	1214.3	0.7418	27.9089	20.3929	0.8433	1	8.1645	4.4656	61.0703	30.007	0.8523	1	12.0305	6.5597	0.457	1.0674	1.0518	0.2061	4.5095	0.5028	0.4303	0.38	0.0511	1.4284	0.2201	0.3369	0.3318	0.104	0.5936	0.1117	0.7149	0.578	0.0511	4.5095	0.4897	0.4342	0.3631	-2.0125	1.9762	0.4617	0.3502	0.3382	-0.0953	0.6563	0.1109	0.3509	0.338	0.1536	0.6563	0.1104	0.3877	0.3416	-2.0125	1.9762	0.3214
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	853.27	1214.8	0.7818	23.258	17.7976	0.9227	1	6.2956	4.9738	51.165	26.5715	0.9106	1	9.442	6.9413	0.4545	0.9388	0.9052	0.0691	2.0045	0.4085	0.4697	0.4318	0.2057	1.0826	0.1921	0.4232	0.3871	0.2592	0.8868	0.1458	0.6883	0.5942	0.0691	2.0045	0.3899	0.4277	0.3173	-0.5869	2.4946	0.4988	0.3439	0.3411	-0.0298	0.802	0.1234	0.368	0.355	0.0091	0.5929	0.1168	0.383	0.338	-0.5869	2.4946	0.3538
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1055.4	1215.2	0.7629	18.3364	15.8955	0.912	1	5.5735	4.385	41.2602	23.8429	0.9121	1	8.3585	6.5782	0.4444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	889.04	1214.9	0.6851	25.7462	19.9918	0.8095	1	8.0271	4.15	57.9124	29.9866	0.8093	1	12.0427	6.2234	0.4446	1.1303	1.0909	0.3323	2.4304	0.3762	0.4771	0.3851	0.0581	1.496	0.2819	0.3701	0.334	0.0581	0.9133	0.1858	0.7674	0.6938	0.0581	2.4304	0.4608	0.4438	0.385	-0.5838	2.2152	0.4079	0.3163	0.3134	-0.2251	0.7111	0.1401	0.2908	0.2881	0.0467	0.5003	0.1128	0.373	0.3305	-0.5838	2.2152	0.2974
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1035.7	1215.2	0.772	20.4524	16.5149	0.9423	1	5.5632	4.9883	46.0312	24.7752	0.9424	1	8.3465	7.487	0.4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	859.95	1215.6	0.7758	29.7545	20.1506	0.9209	1	7.3703	5.3841	61.3252	29.7128	0.8729	0.9882	10.9027	7.7233	0.4852	0.9944	0.9869	0.3079	1.8135	0.2872	0.5348	0.466	0.052	1.8418	0.2945	0.394	0.377	0.052	0.8369	0.1712	0.7516	0.7201	0.052	1.8418	0.3704	0.4137	0.3844	-0.2135	1.4155	0.2965	0.3448	0.3557	-0.2725	0.9558	0.1411	0.3441	0.3481	0.139	0.6267	0.0992	0.3773	0.3592	-0.2725	1.4155	0.2301
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1095.9	1218.7	0.6491	19.6585	16.4663	0.9111	1	5.9201	4.2509	44.0277	24.6954	0.9072	1	8.8779	6.3371	0.4465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	864.07	1220.3	0.582	19.7635	16.7861	0.8814	1	6.2889	4.0559	42.608	24.7592	0.8734	1	9.4324	6.0571	0.4638	0.7563	0.7146	0.3387	2.0691	0.3364	0.5981	0.5387	0.1576	1.9564	0.3148	0.47	0.4332	0.1576	1.6383	0.2819	0.6712	0.5891	0.1576	2.0691	0.3335	0.3483	0.3561	-0.2212	0.8409	0.1709	0.3507	0.3548	-0.4129	1.0906	0.1728	0.3393	0.3452	-0.0577	0.5426	0.0988	0.3496	0.3561	-0.4129	1.0906	0.1714
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	918.63	1220.2	0.5073	16.2688	16.0038	0.7982	1	6.6318	3.2868	36.5933	24.0036	0.7981	1	9.9484	4.9276	0.4446	1.2712	1.0115	0.2015	3.7393	0.9248	0.1513	0.1337	-0.067	0.8865	0.1565	0.078	0.0593	-0.067	0.3077	0.0921	0.6541	0.2919	-0.067	3.7393	0.8406	0.4052	0.2886	-1.4313	2.042	0.5867	0.3201	0.315	-0.0658	0.6145	0.1397	0.3345	0.3304	0.0687	0.6145	0.1429	0.3583	0.2978	-1.4313	2.042	0.4071
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	675.06	1221	0.7938	30.535	20.3202	0.9293	1	7.3527	5.4442	65.5907	29.9771	0.9172	1	11.0302	8.0799	0.4654	0.8786	0.8256	0.3199	2.2416	0.3228	0.2656	0.2512	-0.0245	0.6917	0.146	0.2046	0.1881	-0.0245	0.5869	0.1347	0.5512	0.4477	-0.0245	2.2416	0.3918	0.351	0.3381	-0.4314	1.0242	0.2263	0.2438	0.2468	0.0067	0.5349	0.0996	0.2282	0.2392	0.0208	0.4873	0.1107	0.2938	0.2759	-0.4314	1.0242	0.1787
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	870.6	1220.6	0.7141	27.9689	20.08	0.8717	1	7.8108	4.6345	60.679	29.7752	0.8601	0.9953	11.6762	6.9346	0.4609	0.9227	0.8926	0.2647	1.6309	0.2778	0.5073	0.4565	0.1058	1.3005	0.2271	0.4266	0.4078	0.1058	1.0438	0.1635	0.6987	0.6925	0.1058	1.6309	0.3258	0.439	0.4009	-0.1055	1.5194	0.2935	0.344	0.3543	0.0903	0.643	0.1099	0.3121	0.3129	0.109	0.5623	0.0944	0.3878	0.3608	-0.1055	1.5194	0.2196
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	840.41	1220.8	0.6533	26.0537	18.9494	0.9118	1	7.1092	4.8162	56.7206	27.9755	0.9107	1	10.6638	7.225	0.4593	0.7399	0.7124	0.3135	1.4348	0.2208	0.4796	0.4703	0.1655	1.0016	0.183	0.4611	0.4486	0.1655	0.8524	0.191	0.6017	0.5806	0.1655	1.4348	0.2396	0.3508	0.3617	-0.1565	0.7241	0.1566	0.3865	0.3726	0.209	0.6754	0.1009	0.3658	0.3532	0.2148	0.5692	0.1034	0.3697	0.3685	-0.1565	0.7241	0.1309
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1011.5	1223	0.6371	14.8955	14.3703	0.9064	1	4.9995	4.1726	33.5206	21.5569	0.9065	1	7.5005	6.2613	0.4444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1064.4	1222.9	0.6507	17.2421	15.3958	0.9141	1	5.548	4.143	38.7887	23.0917	0.9141	1	8.3227	6.2144	0.4445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1087.9	1223.1	0.7662	26.0286	18.7185	0.9335	1	6.6057	5.1813	58.5652	28.0773	0.9336	1	9.9077	7.7736	0.4444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1051.7	1223.1	0.6553	15.7011	14.7236	0.9102	1	5.124	4.3494	35.3374	22.0885	0.9101	1	7.6876	6.5245	0.4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	876.34	1224	0.6779	21.8027	17.3855	0.9065	1	6.5755	4.5232	47.7427	25.751	0.9048	1	9.8654	6.7242	0.4566	1.0902	1.0978	0.4184	1.7586	0.2659	0.655	0.5614	0.2574	1.5283	0.2846	0.5376	0.4563	0.2574	1.2486	0.2313	0.8568	0.8574	0.2574	1.7586	0.351	0.3495	0.3495	-0.2832	0.9173	0.2001	0.3297	0.3259	-0.0031	0.8736	0.1237	0.3461	0.3497	0.0175	0.5644	0.0921	0.3389	0.3277	-0.2832	0.9173	0.1634
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	858.04	1225.6	0.7769	22.4484	17.4245	0.9291	1	6.1287	5.0629	49.8559	25.8122	0.9403	1	8.9366	7.5912	0.4503	1.0489	1.0267	0.1272	2.2594	0.3642	0.4801	0.4394	0.1545	1.0388	0.1965	0.3899	0.3725	0.1545	0.7703	0.145	0.7418	0.6808	0.1272	2.2594	0.4027	0.3589	0.3389	-0.3814	2.1164	0.341	0.3496	0.3605	0.0625	0.5834	0.1005	0.3549	0.3506	0.1824	0.583	0.0883	0.3538	0.3538	-0.3814	2.1164	0.2421
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	835.62	1226	0.7312	25.1781	18.5909	0.9154	1	6.9238	4.7193	54.465	27.5281	0.9032	1	10.3854	6.6879	0.4623	0.8616	0.8142	0.31	1.6351	0.2807	0.4321	0.3907	0.089	1.5233	0.2402	0.3437	0.3285	0.089	0.7245	0.1644	0.6322	0.5861	0.089	1.6351	0.3366	0.4091	0.4298	-0.0083	1.0018	0.1685	0.4189	0.4021	-0.0091	0.8566	0.1207	0.4216	0.3976	0.287	0.7994	0.0942	0.4144	0.4171	-0.0091	1.0018	0.1447
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1080	1226.2	0.6811	19.9544	16.4643	0.925	1	5.7608	4.5814	44.8907	24.6943	0.9251	1	8.6413	6.8729	0.4445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	848.08	1226.9	0.8061	24.1862	17.8888	0.9498	1	6.1227	5.3318	53.6956	26.6158	0.9525	1	9.0773	7.9594	0.4504	0.9885	1.021	-0.1302	4.3732	0.4561	0.5493	0.4413	0.0983	1.8618	0.3243	0.4281	0.3755	0.0983	1.0497	0.1935	0.7508	0.6769	-0.1302	4.3732	0.4469	0.4284	0.4085	-2.0694	2.6115	0.4037	0.3392	0.3327	-0.2175	1.1931	0.1708	0.342	0.3334	0.0736	0.6271	0.1177	0.3801	0.3491	-2.0694	2.6115	0.3035
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	669.21	1228.9	0.5974	30.5877	22.9034	0.7328	1	9.8218	3.9971	64.6547	32.8787	0.7516	1	13.5792	5.9949	0.4731	0.9673	0.6703	0.0974	4.446	0.8713	0.2703	0.2246	-0.0449	1.3393	0.2285	0.1955	0.1736	-0.0449	0.5354	0.1482	0.6052	0.3894	-0.0449	4.446	0.7155	0.3096	0.2688	-1.911	2.3051	0.5321	0.2375	0.2328	-0.0641	0.7152	0.1478	0.2022	0.2006	-0.0641	0.4505	0.1252	0.2721	0.2541	-1.911	2.3051	0.3848
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1044	1230.7	0.6675	18.7361	16.3327	0.8826	1	6.0166	4.0737	42.1253	24.4975	0.8821	1	9.0261	6.1068	0.4448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	874.26	1230.9	0.6231	16.6879	15.4611	0.8773	1	6.0291	3.7645	37.5362	23.1877	0.8773	1	9.0426	5.6474	0.4446	1.1356	1.1512	0.1812	1.9634	0.3729	0.7161	0.6192	0.2444	1.8699	0.3705	0.5302	0.5031	0.2444	1.287	0.2096	0.9117	0.8552	0.1812	1.9634	0.4257	0.4877	0.3696	-0.1973	2.4015	0.4951	0.3032	0.3248	-0.0411	0.522	0.1084	0.3295	0.3381	0.1139	0.4884	0.089	0.3892	0.3305	-0.1973	2.4015	0.358
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1027.6	1231.3	0.6575	16.6676	15.1722	0.9099	1	5.5983	4.2666	37.5112	22.7618	0.9098	1	8.4008	6.3983	0.4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	842.71	1231.9	0.6986	16.8777	15.3135	0.9044	1	5.5149	4.0441	37.9877	22.973	0.9045	1	8.273	6.0661	0.4443	1.0014	0.8924	0.2726	2.5173	0.495	0.4551	0.4257	0.1227	1.153	0.1872	0.4095	0.3932	0.1227	0.7641	0.1218	0.7034	0.573	0.1227	2.5173	0.4517	0.4092	0.3583	-0.7916	2.3625	0.5669	0.3649	0.3598	0.1751	0.8645	0.0989	0.3476	0.3434	0.1856	0.5311	0.0792	0.3851	0.3594	-0.7916	2.3625	0.3883
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	863.37	1231.9	0.6724	24.3543	18.3135	0.9125	1	6.6067	4.9747	53.3255	26.9989	0.9193	1	9.777	7.463	0.4567	1.085	1.0169	0.3434	3.6748	0.449	0.707	0.6232	0.1054	3.4284	0.4159	0.5659	0.5419	0.1811	1.1379	0.2451	0.8799	0.8265	0.1054	3.6748	0.4699	0.3018	0.3296	-1.3044	0.8041	0.272	0.2813	0.3035	-1.4416	0.7342	0.2314	0.3045	0.286	0.1286	0.7342	0.1161	0.2907	0.3088	-1.4416	0.8041	0.2504
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	833.37	1233.1	0.7803	29.7692	20.1494	0.9214	1	7.3451	5.4675	65.7187	30.0712	0.9133	1	11.0211	8.1002	0.453	0.9498	0.9558	0.2292	1.6166	0.2629	0.5428	0.4888	0.1036	1.1412	0.2389	0.3948	0.3587	0.1036	0.7921	0.1609	0.7261	0.7437	0.1036	1.6166	0.3216	0.4374	0.4531	-0.0862	0.9564	0.2143	0.4164	0.4059	0.0375	0.7491	0.1327	0.4233	0.4086	0.2125	0.6846	0.1109	0.4259	0.417	-0.0862	0.9564	0.1742
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	855.36	1233	0.7034	19.5586	16.2979	0.9253	1	5.5937	4.595	42.4634	23.8729	0.9363	1	8.1807	6.8908	0.4606	0.8786	0.8815	0.4684	1.8049	0.2345	0.5108	0.4738	0.2033	1.0134	0.1654	0.4459	0.4364	0.2033	0.857	0.1382	0.6794	0.6437	0.2033	1.8049	0.2712	0.3463	0.344	-0.1235	0.5601	0.1073	0.3553	0.3429	0.2024	0.5554	0.0733	0.3814	0.3818	0.2361	0.5554	0.0751	0.3512	0.3434	-0.1235	0.5601	0.0903
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	674.18	1233.5	0.7703	31.8115	20.6512	0.9374	1	7.1376	5.8216	61.5391	29.9881	0.8599	0.9847	10.7064	8.3285	0.5169	0.696	0.6936	0.1019	1.4427	0.2827	0.1998	0.1662	-0.0326	0.7926	0.1745	0.1592	0.0918	-0.0326	0.4994	0.1512	0.4599	0.4082	-0.0326	1.4427	0.3433	0.3115	0.2768	-0.0794	1.2107	0.2062	0.1341	0.1071	-0.0489	0.4578	0.1121	0.1244	0.0909	-0.0489	0.3712	0.1264	0.2271	0.1973	-0.0794	1.2107	0.1899
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	928.05	1234.2	0.6895	41.3298	25.6913	0.7869	1	10.6495	5.0772	84.55	37.8904	0.7401	1	15.9715	6.8522	0.4888	1.3977	1.334	0.2845	3.8044	0.5469	0.3139	0.2016	-0.0098	1.5881	0.3608	0.2944	0.0192	-0.0098	1.5881	0.4663	0.8461	0.7872	-0.0098	3.8044	0.712	0.4002	0.2944	-0.9431	2.0284	0.6737	0.0171	0	-0.5464	0.5454	0.1667	0.0031	0	-0.5464	0.5357	0.1926	0.2052	0.0209	-0.9431	2.0284	0.5226
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	849.14	1234.3	0.5949	15.4458	14.5001	0.9232	1	5.0694	4.0865	33.2098	21.3265	0.9176	1	7.6041	5.9776	0.4649	0.7675	0.7281	0.2648	1.3775	0.285	0.449	0.409	0.1573	1.0054	0.1856	0.41	0.3465	0.1573	0.8472	0.1752	0.6022	0.5405	0.1573	1.3775	0.2864	0.3541	0.3395	0.0855	0.724	0.1653	0.3281	0.3366	-0.0585	0.6222	0.0984	0.3436	0.3413	0.2166	0.6222	0.0832	0.3406	0.3372	-0.0585	0.724	0.1349
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	919.13	1235.2	0.7724	120.8994	40.523	0.9252	1	15.2599	10.115	231.1054	57.8026	0.8692	0.9728	21.1257	13.5269	0.5232	1.1918	1.0908	0.0094	4.318	0.5992	0.1646	0.0192	-0.0264	1.5401	0.2575	0.2374	0.0275	-0.0049	1.5401	0.3887	0.6992	0.5953	-0.0264	4.318	0.6943	0.3335	0.3242	-1.8727	2.6488	0.4889	0.0758	0.0005	-0.3938	0.6591	0.1705	0.0636	0.001	-0.3938	0.5803	0.1814	0.2099	0.0952	-1.8727	2.6488	0.3934
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	973.31	1236.1	0.7424	44.882	26.2005	0.8216	0.9538	9.5634	6.859	105.8608	38.8699	0.8805	1	14.344	10.2858	0.424	0.0108	0.0006	-0.016	0.0732	0.0183	0.0007	0	-0.0123	0.0192	0.0033	0.0001	0	-0.0073	0.0076	0.0016	0.005	0	-0.016	0.0732	0.0132	0.0087	0	-0.0301	0.1301	0.0227	0.0004	0	-0.0152	0.0271	0.0037	0.0004	0	-0.0061	0.0161	0.0025	0.0039	0	-0.0301	0.1301	0.0157
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	705.52	1235.6	0.68	33.1113	23.2007	0.773	1	9.3753	4.4075	74.5046	34.8018	0.773	1	14.0641	6.6104	0.4444	0.8253	0.8406	-0.0509	2.5724	0.4114	0.3139	0.1557	-0.0847	1.5838	0.3675	0.2149	0.1262	-0.0338	0.907	0.2402	0.5387	0.4277	-0.0847	2.5724	0.4628	0.4162	0.3543	-0.7879	2.5586	0.408	0.277	0.2539	-0.1306	1.7337	0.2094	0.215	0.1851	0.0022	0.6449	0.1539	0.3382	0.3052	-0.7879	2.5586	0.3196
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1059.7	1239.2	0.593	15.2655	14.4776	0.9152	1	4.9504	4.3083	34.3613	21.7217	0.9151	1	7.4276	6.4649	0.4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
